--------- beginning of system
06-07 01:33:42.387  3788  3983 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-07 01:33:42.387  3788  3983 W System.err: 	at android.os.Looper.loop(Looper.java:193)
06-07 01:33:42.387  3788  3983 W System.err: 	at android.os.HandlerThread.run(HandlerThread.java:65)
06-07 01:33:42.390  3788  3806 I tiqiaa.icontro: Waiting for a blocking GC ProfileSaver
06-07 01:33:42.409  3788  3983 E q       : get() ERROR!!! Exception!
06-07 01:33:42.409  3788  3983 E q       : java.lang.IllegalAccessException: void android.os.SystemProperties.<init>() is not accessible from java.lang.Class<com.alibaba.mtl.log.e.q>
06-07 01:33:42.409  3788  3983 E q       : 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.409  3788  3983 E q       : 	at com.alibaba.mtl.log.e.q.get(Unknown Source:22)
06-07 01:33:42.409  3788  3983 E q       : 	at com.alibaba.mtl.log.e.d.k(Unknown Source:36)
06-07 01:33:42.409  3788  3983 E q       : 	at com.alibaba.mtl.log.e.h.t(Unknown Source:44)
06-07 01:33:42.409  3788  3983 E q       : 	at com.alibaba.mtl.log.e.h.a(Unknown Source:239)
06-07 01:33:42.409  3788  3983 E q       : 	at com.alibaba.mtl.log.e.h.b(Unknown Source:8)
06-07 01:33:42.409  3788  3983 E q       : 	at com.alibaba.mtl.log.e.h.a(Unknown Source:109)
06-07 01:33:42.409  3788  3983 E q       : 	at com.alibaba.mtl.log.model.a.s(Unknown Source:34)
06-07 01:33:42.409  3788  3983 E q       : 	at com.alibaba.mtl.log.model.a.<init>(Unknown Source:36)
06-07 01:33:42.409  3788  3983 E q       : 	at com.alibaba.mtl.log.a.a(Unknown Source:97)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ut.mini.UTTracker.send(Unknown Source:118)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.ut.UserTrackerImpl.baichuanReport(Unknown Source:47)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.ut.UserTrackerImpl.<init>(Unknown Source:45)
06-07 01:33:42.409  3788  3983 E q       : 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.core.util.ReflectionUtils.newInstance(Unknown Source:17)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.core.util.ReflectionUtils.newInstance(Unknown Source:8)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.core.task.InitTask.getServiceInstance(Unknown Source:0)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.core.task.InitTask.registerUserTrack(Unknown Source:20)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.core.task.InitTask.initializeCoreComponents(Unknown Source:33)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.core.task.InitTask.initialize(Unknown Source:44)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.core.task.InitTask.asyncRun(Unknown Source:39)
06-07 01:33:42.409  3788  3983 E q       : 	at com.ali.auth.third.core.task.InitTask.run(Unknown Source:5)
06-07 01:33:42.409  3788  3983 E q       : 	at android.os.Handler.handleCallback(Handler.java:873)
06-07 01:33:42.409  3788  3983 E q       : 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-07 01:33:42.409  3788  3983 E q       : 	at android.os.Looper.loop(Looper.java:193)
06-07 01:33:42.409  3788  3983 E q       : 	at android.os.HandlerThread.run(HandlerThread.java:65)
06-07 01:33:42.410  3788  3983 W System.err: java.lang.IllegalAccessException: void android.os.SystemProperties.<init>() is not accessible from java.lang.Class<com.alibaba.mtl.log.e.d>
06-07 01:33:42.410  3788  3983 W System.err: 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.d.c(Unknown Source:20)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.d.l(Unknown Source:2)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.d.k(Unknown Source:47)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.h.t(Unknown Source:44)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.h.a(Unknown Source:239)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.h.b(Unknown Source:8)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.h.a(Unknown Source:109)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.model.a.s(Unknown Source:34)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.model.a.<init>(Unknown Source:36)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.alibaba.mtl.log.a.a(Unknown Source:97)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.ut.mini.UTTracker.send(Unknown Source:118)
06-07 01:33:42.410  3788  3983 W System.err: 	at com.ali.auth.third.ut.UserTrackerImpl.baichuanReport(Unknown Source:47)
06-07 01:33:42.411  3788  3983 W System.err: 	at com.ali.auth.third.ut.UserTrackerImpl.<init>(Unknown Source:45)
06-07 01:33:42.411  3788  3983 W System.err: 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.411  3788  3983 W System.err: 	at com.ali.auth.third.core.util.ReflectionUtils.newInstance(Unknown Source:17)
06-07 01:33:42.411  3788  3983 W System.err: 	at com.ali.auth.third.core.util.ReflectionUtils.newInstance(Unknown Source:8)
06-07 01:33:42.411  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.getServiceInstance(Unknown Source:0)
06-07 01:33:42.411  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.registerUserTrack(Unknown Source:20)
06-07 01:33:42.411  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.initializeCoreComponents(Unknown Source:33)
06-07 01:33:42.411  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.initialize(Unknown Source:44)
06-07 01:33:42.411  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.asyncRun(Unknown Source:39)
06-07 01:33:42.414  3788  3926 E q       : get() ERROR!!! Exception!
06-07 01:33:42.414  3788  3926 E q       : java.lang.IllegalAccessException: void android.os.SystemProperties.<init>() is not accessible from java.lang.Class<com.alibaba.mtl.log.e.q>
06-07 01:33:42.414  3788  3926 E q       : 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.mtl.log.e.q.get(Unknown Source:22)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.mtl.log.e.d.k(Unknown Source:36)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.mtl.log.e.h.t(Unknown Source:44)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.mtl.log.e.h.a(Unknown Source:239)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.mtl.log.e.h.b(Unknown Source:8)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.mtl.log.e.h.a(Unknown Source:109)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.mtl.log.model.a.s(Unknown Source:34)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.mtl.log.model.a.<init>(Unknown Source:36)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.mtl.log.a.a(Unknown Source:97)
06-07 01:33:42.414  3788  3926 E q       : 	at com.ut.mini.UTTracker.send(Unknown Source:118)
06-07 01:33:42.414  3788  3926 E q       : 	at java.lang.reflect.Method.invoke(Native Method)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.alibclinkpartner.j.h.a(Unknown Source:96)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.alibclinkpartner.d.e.c.b(Unknown Source:96)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.alibclinkpartner.d.e.c.a(Unknown Source:6)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.alibclinkpartner.a.b(Unknown Source:5)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.alibclinkpartner.a.init(Unknown Source:92)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.baichuan.trade.biz.applink.adapter.AlibcApplink.init(Unknown Source:35)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.baichuan.trade.biz.AlibcMiniTradeBiz.init(Unknown Source:48)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.baichuan.trade.biz.AlibcTradeBiz.init(Unknown Source:26)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.baichuan.android.trade.AlibcTradeSDK.b(Unknown Source:3)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.baichuan.android.trade.AlibcTradeSDK.a(Unknown Source:0)
06-07 01:33:42.414  3788  3926 E q       : 	at com.alibaba.baichuan.android.trade.f.run(Unknown Source:4)
06-07 01:33:42.414  3788  3926 E q       : 	at android.os.Handler.handleCallback(Handler.java:873)
06-07 01:33:42.414  3788  3926 E q       : 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-07 01:33:42.414  3788  3926 E q       : 	at android.os.Looper.loop(Looper.java:193)
06-07 01:33:42.414  3788  3926 E q       : 	at android.os.HandlerThread.run(HandlerThread.java:65)
06-07 01:33:42.411  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.run(Unknown Source:5)
06-07 01:33:42.417  3788  3983 W System.err: 	at android.os.Handler.handleCallback(Handler.java:873)
06-07 01:33:42.417  3788  3983 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-07 01:33:42.423  3788  3983 W System.err: 	at android.os.Looper.loop(Looper.java:193)
06-07 01:33:42.423  3788  3983 W System.err: 	at android.os.HandlerThread.run(HandlerThread.java:65)
06-07 01:33:42.424  3788  3926 W System.err: java.lang.IllegalAccessException: void android.os.SystemProperties.<init>() is not accessible from java.lang.Class<com.alibaba.mtl.log.e.d>
06-07 01:33:42.424  3788  3926 W System.err: 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.424  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.d.c(Unknown Source:20)
06-07 01:33:42.424  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.d.l(Unknown Source:2)
06-07 01:33:42.424  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.d.k(Unknown Source:47)
06-07 01:33:42.424  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.h.t(Unknown Source:44)
06-07 01:33:42.424  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.h.a(Unknown Source:239)
06-07 01:33:42.424  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.h.b(Unknown Source:8)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.h.a(Unknown Source:109)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.mtl.log.model.a.s(Unknown Source:34)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.mtl.log.model.a.<init>(Unknown Source:36)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.mtl.log.a.a(Unknown Source:97)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.ut.mini.UTTracker.send(Unknown Source:118)
06-07 01:33:42.425  3788  3926 W System.err: 	at java.lang.reflect.Method.invoke(Native Method)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.j.h.a(Unknown Source:96)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.d.e.c.b(Unknown Source:96)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.d.e.c.a(Unknown Source:6)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.a.b(Unknown Source:5)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.a.init(Unknown Source:92)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.baichuan.trade.biz.applink.adapter.AlibcApplink.init(Unknown Source:35)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.baichuan.trade.biz.AlibcMiniTradeBiz.init(Unknown Source:48)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.baichuan.trade.biz.AlibcTradeBiz.init(Unknown Source:26)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.baichuan.android.trade.AlibcTradeSDK.b(Unknown Source:3)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.baichuan.android.trade.AlibcTradeSDK.a(Unknown Source:0)
06-07 01:33:42.425  3788  3926 W System.err: 	at com.alibaba.baichuan.android.trade.f.run(Unknown Source:4)
06-07 01:33:42.425  3788  3926 W System.err: 	at android.os.Handler.handleCallback(Handler.java:873)
06-07 01:33:42.425  3788  3926 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-07 01:33:42.425  3788  3926 W System.err: 	at android.os.Looper.loop(Looper.java:193)
06-07 01:33:42.425  3788  3926 W System.err: 	at android.os.HandlerThread.run(HandlerThread.java:65)
06-07 01:33:42.426  3788  3926 W System.err: java.lang.IllegalAccessException: void android.os.SystemProperties.<init>() is not accessible from java.lang.Class<com.alibaba.mtl.log.e.d>
06-07 01:33:42.426  3788  3926 W System.err: 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.d.c(Unknown Source:20)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.d.l(Unknown Source:14)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.d.k(Unknown Source:47)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.h.t(Unknown Source:44)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.h.a(Unknown Source:239)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.h.b(Unknown Source:8)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.e.h.a(Unknown Source:109)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.model.a.s(Unknown Source:34)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.model.a.<init>(Unknown Source:36)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.mtl.log.a.a(Unknown Source:97)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.ut.mini.UTTracker.send(Unknown Source:118)
06-07 01:33:42.426  3788  3926 W System.err: 	at java.lang.reflect.Method.invoke(Native Method)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.j.h.a(Unknown Source:96)
06-07 01:33:42.426  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.d.e.c.b(Unknown Source:96)
06-07 01:33:42.427  3334  3334 I LTE Embms Link: Using debugTraceId: 273
06-07 01:33:42.427  3334  3334 I LTE Application: onEmbmsServiceConnected() getE911State attempt traceId: 273
06-07 01:33:42.427  3326  3354 I eMBMS  Service: getE911State called
06-07 01:33:42.427  3326  3354 I eMBMS  Service: EmbmsService is not ready
06-07 01:33:42.428  3334  3334 I LTE Application: onEmbmsServiceConnected() Calling getE911State() and waiting for E911Indication attempt : 271 Return Value is :4
06-07 01:33:42.427  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.d.e.c.a(Unknown Source:6)
06-07 01:33:42.428  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.a.b(Unknown Source:5)
06-07 01:33:42.428  3788  3926 W System.err: 	at com.alibaba.alibclinkpartner.a.init(Unknown Source:92)
06-07 01:33:42.428  3788  3926 W System.err: 	at com.alibaba.baichuan.trade.biz.applink.adapter.AlibcApplink.init(Unknown Source:35)
06-07 01:33:42.428  3788  3926 W System.err: 	at com.alibaba.baichuan.trade.biz.AlibcMiniTradeBiz.init(Unknown Source:48)
06-07 01:33:42.428  3788  3926 W System.err: 	at com.alibaba.baichuan.trade.biz.AlibcTradeBiz.init(Unknown Source:26)
06-07 01:33:42.428  3788  3926 W System.err: 	at com.alibaba.baichuan.android.trade.AlibcTradeSDK.b(Unknown Source:3)
06-07 01:33:42.428  3788  3926 W System.err: 	at com.alibaba.baichuan.android.trade.AlibcTradeSDK.a(Unknown Source:0)
06-07 01:33:42.428  3788  3926 W System.err: 	at com.alibaba.baichuan.android.trade.f.run(Unknown Source:4)
06-07 01:33:42.428  3788  3926 W System.err: 	at android.os.Handler.handleCallback(Handler.java:873)
06-07 01:33:42.429  3788  3926 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-07 01:33:42.429  3788  3926 W System.err: 	at android.os.Looper.loop(Looper.java:193)
06-07 01:33:42.429  3788  3926 W System.err: 	at android.os.HandlerThread.run(HandlerThread.java:65)
06-07 01:33:42.433  3788  3983 W System.err: java.lang.IllegalAccessException: void android.os.SystemProperties.<init>() is not accessible from java.lang.Class<com.alibaba.mtl.log.e.d>
06-07 01:33:42.433  3788  3983 W System.err: 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.433  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.d.c(Unknown Source:20)
06-07 01:33:42.433  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.d.l(Unknown Source:14)
06-07 01:33:42.433  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.d.k(Unknown Source:47)
06-07 01:33:42.433  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.h.t(Unknown Source:44)
06-07 01:33:42.433  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.h.a(Unknown Source:239)
06-07 01:33:42.433  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.h.b(Unknown Source:8)
06-07 01:33:42.433  3788  3983 W System.err: 	at com.alibaba.mtl.log.e.h.a(Unknown Source:109)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.alibaba.mtl.log.model.a.s(Unknown Source:34)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.alibaba.mtl.log.model.a.<init>(Unknown Source:36)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.alibaba.mtl.log.a.a(Unknown Source:97)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ut.mini.UTTracker.send(Unknown Source:118)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.ut.UserTrackerImpl.baichuanReport(Unknown Source:47)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.ut.UserTrackerImpl.<init>(Unknown Source:45)
06-07 01:33:42.434  3788  3983 W System.err: 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.core.util.ReflectionUtils.newInstance(Unknown Source:17)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.core.util.ReflectionUtils.newInstance(Unknown Source:8)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.getServiceInstance(Unknown Source:0)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.registerUserTrack(Unknown Source:20)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.initializeCoreComponents(Unknown Source:33)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.initialize(Unknown Source:44)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.asyncRun(Unknown Source:39)
06-07 01:33:42.434  3788  3983 W System.err: 	at com.ali.auth.third.core.task.InitTask.run(Unknown Source:5)
06-07 01:33:42.434  3788  3983 W System.err: 	at android.os.Handler.handleCallback(Handler.java:873)
06-07 01:33:42.434  3788  3983 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-07 01:33:42.434  3788  3983 W System.err: 	at android.os.Looper.loop(Looper.java:193)
06-07 01:33:42.434  3788  3983 W System.err: 	at android.os.HandlerThread.run(HandlerThread.java:65)
06-07 01:33:42.478  3334  3334 I LTE Embms Link: Using debugTraceId: 274
06-07 01:33:42.478  3334  3334 I LTE Application: onEmbmsServiceConnected() getE911State attempt traceId: 274
06-07 01:33:42.479  3326  3354 I eMBMS  Service: getE911State called
06-07 01:33:42.479  3326  3354 I eMBMS  Service: EmbmsService is not ready
06-07 01:33:42.479  3334  3334 I LTE Application: onEmbmsServiceConnected() Calling getE911State() and waiting for E911Indication attempt : 272 Return Value is :4
06-07 01:33:42.529  3334  3334 I LTE Embms Link: Using debugTraceId: 275
06-07 01:33:42.530  3334  3334 I LTE Application: onEmbmsServiceConnected() getE911State attempt traceId: 275
06-07 01:33:42.534  3326  3354 I eMBMS  Service: getE911State called
06-07 01:33:42.534  3326  3354 I eMBMS  Service: EmbmsService is not ready
06-07 01:33:42.535  3334  3334 I LTE Application: onEmbmsServiceConnected() Calling getE911State() and waiting for E911Indication attempt : 273 Return Value is :4
06-07 01:33:42.585  3334  3334 I LTE Embms Link: Using debugTraceId: 276
06-07 01:33:42.585  3334  3334 I LTE Application: onEmbmsServiceConnected() getE911State attempt traceId: 276
06-07 01:33:42.586  3326  3354 I eMBMS  Service: getE911State called
06-07 01:33:42.586  3326  3354 I eMBMS  Service: EmbmsService is not ready
06-07 01:33:42.586  3334  3334 I LTE Application: onEmbmsServiceConnected() Calling getE911State() and waiting for E911Indication attempt : 274 Return Value is :4
06-07 01:33:42.636  3334  3334 I LTE Embms Link: Using debugTraceId: 277
06-07 01:33:42.637  3334  3334 I LTE Application: onEmbmsServiceConnected() getE911State attempt traceId: 277
06-07 01:33:42.637  3326  3354 I eMBMS  Service: getE911State called
06-07 01:33:42.637  3326  3354 I eMBMS  Service: EmbmsService is not ready
06-07 01:33:42.638  3334  3334 I LTE Application: onEmbmsServiceConnected() Calling getE911State() and waiting for E911Indication attempt : 275 Return Value is :4
06-07 01:33:42.652  3389  3458 E baidu.searchbo: Invalid ID 0x00000000.
06-07 01:33:42.682  3788  3980 W tiqiaa.icontro: Verification of void com.taobao.tao.remotebusiness.listener.c.a(android.content.Context, int) took 181.444ms
06-07 01:33:42.683  3788  3980 D mtopsdk.SecuritySignImpl: [init]SecuritySignImpl ISign init.set GlobalAppKey=24724137
06-07 01:33:42.684  3788  3980 E mtopsdk.SecuritySignImpl: [init]SecuritySignImpl init securityguard error.---java.lang.NoClassDefFoundError: Failed resolution of: Lcom/alibaba/wireless/security/jaq/SecurityVerification;
06-07 01:33:42.684  3788  3980 I mtopsdk.XState: [setValue]Attention :User XState Local Mode: key:appKey value:24724137
06-07 01:33:42.688  3334  3334 I LTE Embms Link: Using debugTraceId: 278
06-07 01:33:42.688  3334  3334 I LTE Application: onEmbmsServiceConnected() getE911State attempt traceId: 278
06-07 01:33:42.689  3326  3354 I eMBMS  Service: getE911State called
06-07 01:33:42.689  3326  3354 I eMBMS  Service: EmbmsService is not ready
06-07 01:33:42.689  3334  3334 I LTE Application: onEmbmsServiceConnected() Calling getE911State() and waiting for E911Indication attempt : 276 Return Value is :4
06-07 01:33:42.698  3788  3806 I tiqiaa.icontro: WaitForGcToComplete blocked ProfileSaver on AddRemoveAppImageSpace for 308.552ms
06-07 01:33:42.740  3334  3334 I LTE Embms Link: Using debugTraceId: 279
06-07 01:33:42.740  3334  3334 I LTE Application: onEmbmsServiceConnected() getE911State attempt traceId: 279
06-07 01:33:42.740  3326  3354 I eMBMS  Service: getE911State called
06-07 01:33:42.740  3326  3354 I eMBMS  Service: EmbmsService is not ready
06-07 01:33:42.741  3334  3334 I LTE Application: onEmbmsServiceConnected() Calling getE911State() and waiting for E911Indication attempt : 277 Return Value is :4
06-07 01:33:42.791  3334  3334 I LTE Embms Link: Using debugTraceId: 280
06-07 01:33:42.791  3334  3334 I LTE Application: onEmbmsServiceConnected() getE911State attempt traceId: 280
06-07 01:33:42.792  3326  3354 I eMBMS  Service: getE911State called
06-07 01:33:42.792  3326  3354 I eMBMS  Service: EmbmsService is not ready
06-07 01:33:42.792  3334  3334 I LTE Application: onEmbmsServiceConnected() Calling getE911State() and waiting for E911Indication attempt : 278 Return Value is :4
06-07 01:33:42.800   903  1173 W BestClock: java.time.DateTimeException: Missing NTP fix
06-07 01:33:42.805  3389  3458 W baidu.searchbo: Verification of java.lang.Object com.baidu.zeus.ZeusFeatureManager.clone() took 147.736ms
06-07 01:33:42.822  3788  3980 I mtopsdk.MtopSDK: [executeInitCoreTask]MtopSDK initcore end
06-07 01:33:42.827   903  1173 W BestClock: java.time.DateTimeException: Missing NTP fix
06-07 01:33:42.830   903  1174 W BestClock: java.time.DateTimeException: Missing NTP fix
06-07 01:33:42.843  3334  3334 I LTE Embms Link: Using debugTraceId: 281
06-07 01:33:42.843  3334  3334 I LTE Application: onEmbmsServiceConnected() getE911State attempt traceId: 281
06-07 01:33:42.843  3326  3354 I eMBMS  Service: getE911State called
06-07 01:33:42.843  3326  3354 I eMBMS  Service: EmbmsService is not ready
06-07 01:33:42.844  3334  3334 I LTE Application: onEmbmsServiceConnected() Calling getE911State() and waiting for E911Indication attempt : 279 Return Value is :4
06-07 01:33:42.858  3732  3953 W System.err: java.lang.IllegalAccessException: void android.os.SystemProperties.<init>() is not accessible from java.lang.Class<com.alibaba.mtl.log.e.d>
06-07 01:33:42.858  3732  3953 W System.err: 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.858  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.c(Unknown Source:20)
06-07 01:33:42.858  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.l(Unknown Source:2)
06-07 01:33:42.858  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.k(Unknown Source:47)
06-07 01:33:42.859  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.p(Unknown Source:2)
06-07 01:33:42.859  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.a(Unknown Source:261)
06-07 01:33:42.859  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.t.b(Unknown Source:23)
06-07 01:33:42.859  3732  3953 W System.err: 	at com.alibaba.mtl.log.a.b$a.run(Unknown Source:45)
06-07 01:33:42.859  3732  3953 W System.err: 	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:458)
06-07 01:33:42.859  3732  3953 W System.err: 	at java.util.concurrent.FutureTask.run(FutureTask.java:266)
06-07 01:33:42.859  3732  3953 W System.err: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
06-07 01:33:42.859  3732  3953 W System.err: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
06-07 01:33:42.859  3732  3953 W System.err: 	at java.lang.Thread.run(Thread.java:764)
06-07 01:33:42.859  3732  3953 W System.err: java.lang.IllegalAccessException: void android.os.SystemProperties.<init>() is not accessible from java.lang.Class<com.alibaba.mtl.log.e.d>
06-07 01:33:42.859  3732  3953 W System.err: 	at java.lang.Class.newInstance(Native Method)
06-07 01:33:42.860  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.c(Unknown Source:20)
06-07 01:33:42.860  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.l(Unknown Source:14)
06-07 01:33:42.860  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.k(Unknown Source:47)
06-07 01:33:42.860  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.p(Unknown Source:2)
06-07 01:33:42.860  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.d.a(Unknown Source:261)
06-07 01:33:42.860  3732  3953 W System.err: 	at com.alibaba.mtl.log.e.t.b(Unknown Source:23)
